date,AdjClose,Approx,D1,D2,D3,D4,D5,D6,D7,D8,D9,Target
2002-05-20,1091.8800048828125,1077.4422504717106,-135.6884012070761,32.646747409356195,9.752028662292952,-2.2055329269049824,-3.689891579366363,-1.939239045799822,-0.890245876016353,-0.12263366734879769,-1.037937180459583,1079.8800048828125
2002-05-21,1079.8800048828125,1076.9765783735063,-136.23163764417217,32.78069466448927,9.764402671958948,-2.218094767282862,-3.7254681468847304,-1.9475737655988492,-0.8939834387711212,-0.1248718292440581,-1.0436266729530792,1086.02001953125
2002-05-22,1086.02001953125,1076.5166171455494,-136.75518239539772,32.91842181336693,9.803462479380743,-2.229657182349218,-3.7467242529522258,-1.9549883464881443,-0.8958398680034788,-0.12719531277410184,-1.0476342120088091,1097.0799560546875
2002-05-23,1097.0799560546875,1076.062366787839,-137.2590354607542,33.05992885598959,9.869208084558455,-2.2402201721040833,-3.753659897568909,-1.9614827884677295,-0.8958151637134317,-0.12960411793893542,-1.0499597976267845,1083.8199462890625
2002-05-24,1083.8199462890625,1075.6065862070586,-137.76816489743584,33.20042307913551,9.927803251777974,-2.251050957064035,-3.764432698266552,-1.9682237809250818,-0.8962945076315666,-0.1319900612406253,-1.0527360613101064,1074.550048828125
2002-05-28,1074.550048828125,1075.1565164965236,-138.25760264825036,33.34469719602697,10.013084216753684,-2.260882316712536,-3.760885037513395,-1.9740446344727474,-0.8948927180272946,-0.13446132617711434,-1.0538303715556814,1067.6600341796875
2002-05-29,1067.6600341796875,1074.7049165629192,-138.75231677038954,33.487958493441546,10.09121474377109,-2.2709814715661136,-3.761174532841217,-1.9801120384981747,-0.8939949766312081,-0.13690972925045702,-1.0553753598666038,1064.6600341796875
2002-05-30,1064.6600341796875,1074.251786406244,-139.25230726385482,33.630206971379636,10.162194832830409,-2.2813484216247977,-3.765301184250018,-1.9864259930013817,-0.8936012834433043,-0.13933527046066024,-1.0573710262428782,1067.1400146484375
2002-05-31,1067.1400146484375,1073.7990662716059,-139.7508839578833,33.77272683347823,10.235090875965973,-2.291643616174515,-3.7683996727856828,-1.9926738845031613,-0.8930725309450727,-0.14176693748862415,-1.0592459337954911,1040.6800537109375
2002-06-03,1040.6800537109375,1073.3250328790477,-140.3229510240672,33.901139940074664,10.208394166036044,-2.305668716765215,-3.8249428510439905,-2.0023557811660875,-0.899564264328318,-0.14388017984058965,-1.0673979770338295,1040.68994140625
