date,AdjClose,Approx,D1,D2,D3,D4,Target
2020-06-09,3207.179931640625,3119.9781494140643,-17.8056030273433,-8.652325856451743,3.6812438964843763,-1.4389648892170046,3190.139892578125
2020-06-10,3190.139892578125,3119.9781494140643,-17.8056030273433,-8.652325856451743,3.6812438964843763,-1.4389648892170046,3002.10009765625
2020-06-11,3002.10009765625,3119.9781494140643,-17.8056030273433,-8.652325856451743,3.6812438964843763,-1.4389648892170046,3041.31005859375
2020-06-12,3041.31005859375,3119.9781494140643,-17.8056030273433,-8.652325856451743,3.6812438964843763,-1.4389648892170046,3066.590087890625
2020-06-15,3066.590087890625,3119.9781494140643,-17.8056030273433,-8.652325856451743,3.6812438964843763,-1.4389648892170046,3124.739990234375
2020-06-16,3124.739990234375,3119.9781494140643,-17.8056030273433,-8.652325856451743,3.6812438964843763,-1.4389648892170046,3113.489990234375
2020-06-17,3113.489990234375,3119.9781494140643,-17.8056030273433,-8.652325856451743,3.6812438964843763,-1.4389648892170046,3115.340087890625
2020-06-18,3115.340087890625,3146.4925231933607,-44.33624267578172,8.652325856451743,-0.8150024414061935,1.4389648892170046,3097.739990234375
2020-06-19,3097.739990234375,3146.4925231933607,-44.33624267578172,8.652325856451743,-0.8150024414061935,1.4389648892170046,3117.860107421875
2020-06-22,3117.860107421875,3146.4925231933607,-44.33624267578172,8.652325856451743,-0.8150024414061935,1.4389648892170046,3131.2900390625
2020-06-23,3131.2900390625,3146.4925231933607,-44.33624267578172,8.652325856451743,-0.8150024414061935,1.4389648892170046,3050.330078125
2020-06-24,3050.330078125,3146.4925231933607,-44.33624267578172,8.652325856451743,-0.8150024414061935,1.4389648892170046,3083.760009765625
2020-06-25,3083.760009765625,3146.4925231933607,-44.33624267578172,8.652325856451743,-0.8150024414061935,1.4389648892170046,3009.050048828125
2020-06-26,3009.050048828125,3146.4925231933607,-44.33624267578172,8.652325856451743,-0.8150024414061935,1.4389648892170046,3053.239990234375
2020-06-29,3053.239990234375,3146.4925231933607,-44.33624267578172,8.652325856451743,-0.8150024414061935,1.4389648892170046,3100.2900390625
2020-06-30,3100.2900390625,3146.4925231933607,44.33624267578172,-5.972395903175654,0.8150024414061935,-1.354093948957996,3115.860107421875
2020-07-01,3115.860107421875,3146.4925231933607,44.33624267578172,-5.972395903175654,0.8150024414061935,-1.354093948957996,3130.010009765625
2020-07-02,3130.010009765625,3146.4925231933607,44.33624267578172,-5.972395903175654,0.8150024414061935,-1.354093948957996,3179.719970703125
2020-07-06,3179.719970703125,3146.4925231933607,44.33624267578172,-5.972395903175654,0.8150024414061935,-1.354093948957996,3145.320068359375
2020-07-07,3145.320068359375,3146.4925231933607,44.33624267578172,-5.972395903175654,0.8150024414061935,-1.354093948957996,3169.93994140625
2020-07-08,3169.93994140625,3146.4925231933607,44.33624267578172,-5.972395903175654,0.8150024414061935,-1.354093948957996,3152.050048828125
2020-07-09,3152.050048828125,3146.4925231933607,44.33624267578172,-5.972395903175654,0.8150024414061935,-1.354093948957996,3185.0400390625
2020-07-10,3185.0400390625,3146.4925231933607,44.33624267578172,-5.972395903175654,0.8150024414061935,-1.354093948957996,3155.219970703125
2020-07-13,3155.219970703125,3278.742492675784,-34.65002441406296,5.972395903175654,-0.8400115966796876,1.354093948957996,3197.52001953125
2020-07-14,3197.52001953125,3278.742492675784,-34.65002441406296,5.972395903175654,-0.8400115966796876,1.354093948957996,3226.56005859375
2020-07-15,3226.56005859375,3278.742492675784,-34.65002441406296,5.972395903175654,-0.8400115966796876,1.354093948957996,3215.570068359375
2020-07-16,3215.570068359375,3278.742492675784,-34.65002441406296,5.972395903175654,-0.8400115966796876,1.354093948957996,3224.72998046875
2020-07-17,3224.72998046875,3278.742492675784,-34.65002441406296,5.972395903175654,-0.8400115966796876,1.354093948957996,3251.840087890625
2020-07-20,3251.840087890625,3278.742492675784,-34.65002441406296,5.972395903175654,-0.8400115966796876,1.354093948957996,3257.300048828125
2020-07-21,3257.300048828125,3278.742492675784,-34.65002441406296,5.972395903175654,-0.8400115966796876,1.354093948957996,3276.02001953125
2020-07-22,3276.02001953125,3278.742492675784,-34.65002441406296,5.972395903175654,-0.8400115966796876,1.354093948957996,3235.659912109375
2020-07-23,3235.659912109375,3278.742492675784,34.65002441406296,1.3894622355293227,0.8400115966796876,0.6805859610548171,3215.6298828125
2020-07-24,3215.6298828125,3278.742492675784,34.65002441406296,1.3894622355293227,0.8400115966796876,0.6805859610548171,3239.409912109375
2020-07-27,3239.409912109375,3278.742492675784,34.65002441406296,1.3894622355293227,0.8400115966796876,0.6805859610548171,3218.43994140625
2020-07-28,3218.43994140625,3278.742492675784,34.65002441406296,1.3894622355293227,0.8400115966796876,0.6805859610548171,3258.43994140625
2020-07-29,3258.43994140625,3278.742492675784,34.65002441406296,1.3894622355293227,0.8400115966796876,0.6805859610548171,3246.219970703125
2020-07-30,3246.219970703125,3278.742492675784,34.65002441406296,1.3894622355293227,0.8400115966796876,0.6805859610548171,3271.1201171875
2020-07-31,3271.1201171875,3278.742492675784,34.65002441406296,1.3894622355293227,0.8400115966796876,0.6805859610548171,3294.610107421875
2020-08-03,3294.610107421875,3278.742492675784,34.65002441406296,1.3894622355293227,0.8400115966796876,0.6805859610548171,3306.510009765625
2020-08-04,3306.510009765625,3422.6725158691424,-48.61624145507836,-1.3894622355293227,-5.317520141601621,-0.6805859610548171,3327.77001953125
2020-08-05,3327.77001953125,3422.6725158691424,-48.61624145507836,-1.3894622355293227,-5.317520141601621,-0.6805859610548171,3349.159912109375
2020-08-06,3349.159912109375,3422.6725158691424,-48.61624145507836,-1.3894622355293227,-5.317520141601621,-0.6805859610548171,3351.280029296875
2020-08-07,3351.280029296875,3422.6725158691424,-48.61624145507836,-1.3894622355293227,-5.317520141601621,-0.6805859610548171,3360.469970703125
2020-08-10,3360.469970703125,3422.6725158691424,-48.61624145507836,-1.3894622355293227,-5.317520141601621,-0.6805859610548171,3333.68994140625
2020-08-11,3333.68994140625,3422.6725158691424,-48.61624145507836,-1.3894622355293227,-5.317520141601621,-0.6805859610548171,3380.35009765625
2020-08-12,3380.35009765625,3422.6725158691424,-48.61624145507836,-1.3894622355293227,-5.317520141601621,-0.6805859610548171,3373.429931640625
2020-08-13,3373.429931640625,3422.6725158691424,-48.61624145507836,-1.3894622355293227,-5.317520141601621,-0.6805859610548171,3372.85009765625
2020-08-14,3372.85009765625,3422.6725158691424,48.61624145507836,8.434893973906926,5.317520141601621,3.086535773726042,3381.989990234375
2020-08-17,3381.989990234375,3422.6725158691424,48.61624145507836,8.434893973906926,5.317520141601621,3.086535773726042,3389.780029296875
2020-08-18,3389.780029296875,3422.6725158691424,48.61624145507836,8.434893973906926,5.317520141601621,3.086535773726042,3374.85009765625
2020-08-19,3374.85009765625,3422.6725158691424,48.61624145507836,8.434893973906926,5.317520141601621,3.086535773726042,3385.510009765625
2020-08-20,3385.510009765625,3422.6725158691424,48.61624145507836,8.434893973906926,5.317520141601621,3.086535773726042,3397.159912109375
2020-08-21,3397.159912109375,3422.6725158691424,48.61624145507836,8.434893973906926,5.317520141601621,3.086535773726042,3431.280029296875
2020-08-24,3431.280029296875,3422.6725158691424,48.61624145507836,8.434893973906926,5.317520141601621,3.086535773726042,3443.6201171875
2020-08-25,3443.6201171875,3422.6725158691424,48.61624145507836,8.434893973906926,5.317520141601621,3.086535773726042,3478.72998046875
2020-08-26,3478.72998046875,3362.5418853759784,44.62812805175783,-8.434893973906926,1.2837524414062504,-3.086535773726042,3484.550048828125
2020-08-27,3484.550048828125,3362.5418853759784,44.62812805175783,-8.434893973906926,1.2837524414062504,-3.086535773726042,3508.010009765625
2020-08-28,3508.010009765625,3362.5418853759784,44.62812805175783,-8.434893973906926,1.2837524414062504,-3.086535773726042,3500.31005859375
2020-08-31,3500.31005859375,3362.5418853759784,44.62812805175783,-8.434893973906926,1.2837524414062504,-3.086535773726042,3526.64990234375
2020-09-01,3526.64990234375,3362.5418853759784,44.62812805175783,-8.434893973906926,1.2837524414062504,-3.086535773726042,3580.840087890625
2020-09-02,3580.840087890625,3362.5418853759784,44.62812805175783,-8.434893973906926,1.2837524414062504,-3.086535773726042,3455.06005859375
2020-09-03,3455.06005859375,3362.5418853759784,44.62812805175783,-8.434893973906926,1.2837524414062504,-3.086535773726042,3426.9599609375
2020-09-04,3426.9599609375,3362.5418853759784,44.62812805175783,-8.434893973906926,1.2837524414062504,-3.086535773726042,3331.840087890625
2020-09-08,3331.840087890625,3362.5418853759784,-44.62812805175783,5.616199062244052,-1.2837524414062504,-0.14671688858908288,3398.9599609375
2020-09-09,3398.9599609375,3362.5418853759784,-44.62812805175783,5.616199062244052,-1.2837524414062504,-0.14671688858908288,3339.18994140625
