date,AdjClose,Approx,D1,D2,D3,D4,D5,D6,Target
2011-11-09,1229.0999755859375,1220.9165723885535,7.380618119117309,1.6848462719783888,-2.457588186513812,-0.2830723043223162,-2.0365807230143416,-2.0974352090608726,1239.699951171875
2011-11-10,1239.699951171875,1221.0242792142637,7.705249219757304,1.698848297407121,-2.4508043503796024,-0.2878822126172904,-2.13684560703629,-2.178541470979627,1263.8499755859375
2011-11-11,1263.8499755859375,1221.1153678839453,8.023515963469123,1.7271497734190682,-2.4354167255480643,-0.2950357583565819,-2.2412904966406053,-2.2640987259354515,1251.780029296875
2011-11-14,1251.780029296875,1221.1898383975986,8.335418350253654,1.7697507000143087,-2.4114253120191553,-0.3045329415402109,-2.349915391827582,-2.3541069739285874,1257.81005859375
2011-11-15,1257.81005859375,1221.268761732739,8.649026061336551,1.8085201003734703,-2.3897392767235965,-0.31340214896326063,-2.457420257894107,-2.4429225819316778,1236.9100341796875
2011-11-16,1236.9100341796875,1235.0329170535356,5.0276183329277435,0.8338658544640761,-1.9603836441231275,-0.15968542406531286,-1.8619827385392145,-1.7789746115830893,1216.1300048828125
2011-11-17,1216.1300048828125,1245.1301255155256,2.4605948137390583,0.13075765616414403,-1.640262750899789,-0.049533468433624446,-1.454898063684264,-1.3167290341461626,1215.6500244140625
2011-11-18,1215.6500244140625,1251.5603871187375,0.9479555037633083,-0.30080449452829433,-1.4293765970526842,0.01705371793211302,-1.2361662333281165,-1.056185849619604,1192.97998046875
2011-11-21,1192.97998046875,1258.9732041714306,-0.8472052035792439,-0.805127189383925,-1.1892210830048118,0.0953140490409394,-0.9669654103970065,-0.7415966718019803,1188.0400390625
2011-11-22,1188.0400390625,1262.7190743653666,-1.587981701713566,-1.0379038366334348,-1.0583003083324791,0.13000961088402488,-0.8861174319640555,-0.6287098868939345,1161.7900390625
2011-11-23,1161.7900390625,1267.4475000087837,-2.611279597215012,-1.3434410280461766,-0.8981101734594009,0.17637831747020832,-0.7548004609560321,-0.4617771086947326,1158.6700439453125
2011-11-25,1158.6700439453125,1273.1584811016953,-3.9170988900864465,-1.721738763623006,-0.7086506783851285,0.23442016879961963,-0.5730144973725688,-0.2407983372039074,1192.550048828125
2011-11-28,1192.550048828125,1278.606187255385,-5.147216802685626,-2.080540370149501,-0.527033884740107,0.2893342104218416,-0.40475165959283976,-0.03430114597012085,1195.18994140625
2011-11-29,1195.18994140625,1280.386946550333,-5.322950506079261,-2.1677959290707856,-0.45465183047006436,0.3006834827784551,-0.42484166631105935,-0.02950634764554956,1246.9599609375
2011-11-30,1246.9599609375,1283.150261294762,-5.781205606840457,-2.3278120321553564,-0.35300041599930637,0.32370589987817894,-0.3944626804540561,0.029334443970302115,1244.5799560546875
2011-12-01,1244.5799560546875,1286.8961314886803,-6.521982104970498,-2.560588679403662,-0.22207964132754857,0.3584014617210777,-0.3136147020217448,0.14222122887759894,1244.280029296875
2011-12-02,1244.280029296875,1290.378726743382,-7.187057222829748,-2.7738691976020253,-0.09900156808486961,0.38996921385684913,-0.24628984939292559,0.24062643352812635,1257.0799560546875
2011-12-05,1257.0799560546875,1294.843877447588,-8.13465373806097,-3.059910259965089,0.053345865359339946,0.4332101107359401,-0.1284960041884376,0.39307763147058616,1258.469970703125
2011-12-06,1258.469970703125,1299.0457532125724,-9.00654887302014,-3.3264551932778432,0.1978505973742845,0.4733231979078475,-0.024225284787614,0.5310472491560648,1261.010009765625
2011-12-07,1261.010009765625,1302.9843540383465,-9.802742627709701,-3.5735039975410343,0.3345126279603688,0.5103084753726839,0.06652230880983709,0.6545352865849489,1234.3499755859375
2011-12-08,1234.3499755859375,1306.9934991714606,-10.619220506106734,-3.8257767738380672,0.47327610406050824,0.5481318469225299,0.16089341304524962,0.7819036517484494,1255.18994140625
2011-12-09,1255.18994140625,1307.3356974458454,-10.381314175299144,-3.806503502530428,0.5028048407861518,0.5423904492068345,0.06691167278251149,0.7075696240027062,1236.469970703125
2011-12-12,1236.469970703125,1308.6604511697108,-10.425929241859718,-3.859990775386149,0.5616029377124692,0.5483221962342667,0.023398925095201816,0.6872815895484131,1225.72998046875
2011-12-13,1225.72998046875,1310.9677603430607,-10.753065705788579,-3.98623859240538,0.6496703948396247,0.5659270880048428,0.030355169983198767,0.7210395483855137,1211.8199462890625
2011-12-14,1211.8199462890625,1313.0117945771985,-11.004500789447645,-4.092990280374948,0.7298951505378325,0.580404170068335,0.023788289067855503,0.7403159269660207,1215.75
2011-12-15,1215.75,1316.0383842608312,-11.538457270476542,-4.272502512508584,0.8393892664372455,0.6065543968750505,0.0676904007278972,0.8136382988381057,1219.6600341796875
2011-12-16,1219.6600341796875,1318.8016990052472,-11.996712371234807,-4.432518615592299,0.9410406809075685,0.6295768139746434,0.09806938658450194,0.8724790904534666,1205.3499755859375
2011-12-19,1205.3499755859375,1321.301738810455,-12.379266091723727,-4.57303858962654,1.0348493939490864,0.649471421367178,0.11492524663775486,0.9168383018122688,1241.300048828125
2011-12-20,1241.300048828125,1323.8723229230054,-12.782103935920894,-4.718782535694817,1.1307595525047325,0.6702041228447536,0.13540461732911513,0.9650778409058399,1243.719970703125
2011-12-21,1243.719970703125,1327.4254624850676,-13.467463177491002,-4.937287025928183,1.255939071262189,0.7026099690657027,0.2063529805961466,1.0673633732914332,1254.0
2011-12-22,1254.0,1330.7153271079073,-14.077121038789336,-5.1362953871112715,1.3732758885903609,0.7318880055794761,0.263778218059609,1.155167325420124,1265.3299560546875
2011-12-23,1265.3299560546875,1333.741916791535,-14.611077519817602,-5.315807619244644,1.4827700044895775,0.7580382323861556,0.30768032971966314,1.2284896972921584,1265.4300537109375
2011-12-27,1265.4300537109375,1336.8390507825052,-15.165318124554002,-5.500543823412038,1.5943655659029303,0.7850265532778731,0.3552059520177843,1.3056923968989287,1249.6400146484375
2011-12-28,1249.6400146484375,1339.6729098342744,-15.643857349022298,-5.66578389853038,1.6981184258877384,0.8088870644625938,0.38920844851265135,1.3684135162493087,1263.02001953125
2011-12-29,1263.02001953125,1342.5773131933836,-16.142680697198315,-5.836247945682594,1.8039727313865843,0.8335856697323312,0.4268344556455643,1.4350149633343745,1257.5999755859375
2011-12-30,1257.5999755859375,1345.5522608598412,-16.661788169083444,-6.011935964869159,1.911928482399765,0.8591223690871544,0.4680839734166289,1.5054967381543136,1277.06005859375
2012-01-03,1277.06005859375,1348.5083062361082,-17.175460526400496,-6.186224224967479,2.019321152784222,0.8844345018086457,0.5083625744383533,1.5749387822911838,1277.300048828125
2012-01-04,1277.300048828125,1347.797404753654,-14.33239474948051,-4.603432247499556,1.7806223511250343,0.6893144476674673,0.3953737190383137,1.2213963177469997,1281.06005859375
2012-01-05,1281.06005859375,1348.0690587206807,-12.388764244835272,-3.4914485007260514,1.634658479907456,0.5532590199821937,0.32345275481256874,0.9811922107151705,1277.81005859375
2012-01-06,1277.81005859375,1349.3232681371887,-11.344569012459344,-2.850272984643853,1.5814295391310784,0.4762682187524441,0.2925996817609172,0.8543264611950235,1280.699951171875
2012-01-09,1280.699951171875,1350.3142026144876,-10.059370825237636,-2.0829447833596793,1.5033523486330072,0.38345109856289517,0.2507425004344137,0.6970917903085008,1292.0799560546875
2012-01-10,1292.0799560546875,1352.287692541274,-9.673607910282163,-1.7864248127648419,1.5180100885760281,0.3496986048286364,0.2499532102819278,0.6531954769332915,1292.47998046875
2012-01-11,1292.47998046875,1353.997907528848,-9.046842040480385,-1.3637521569678501,1.507819578797245,0.3001197921345525,0.23815981185454857,0.5789302421916352,1295.5
2012-01-12,1295.5,1355.4448475772147,-8.179073215830545,-0.81492681596752,1.4727808192966296,0.23471466048050454,0.21536230515224314,0.4742960860833241,1289.0899658203125
